date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-03-29,2891C,3601,210084,54.7,54.7,54.7,54.7,0.0,34
2024-04-01,2891C,2410,140453,54.51,54.7,54.51,54.7,0.0,50
2024-04-03,2891C,8053,470277,54.7,54.7,54.7,54.7,0.0,13
2024-04-08,2891C,5372,313398,54.14,54.7,54.14,54.7,0.0,104
2024-04-09,2891C,7187,418779,54.79,54.79,54.32,54.79,0.09,23
2024-04-10,2891C,5587,325970,54.6,54.7,54.6,54.7,-0.09,33
2024-04-11,2891C,4864,283218,54.14,54.79,54.14,54.79,0.09,20
2024-04-12,2891C,5673,331409,54.7,54.79,54.7,54.79,0.0,70
2024-04-15,2891C,49551,2888887,54.6,54.7,54.6,54.7,-0.09,39
2024-04-16,2891C,3453,201377,54.7,54.79,54.51,54.51,-0.19,19
2024-04-17,2891C,2364,137712,54.51,54.7,54.51,54.7,0.19,5
2024-04-19,2891C,3397,197833,54.98,54.98,54.23,54.51,-0.19,14
2024-04-22,2891C,2000,116700,54.79,54.79,54.51,54.51,0.0,2
2024-04-23,2891C,1283,74815,54.7,54.7,54.7,54.7,0.19,18
2024-04-24,2891C,9494,552882,54.7,54.7,54.32,54.7,0.0,20
2024-04-25,2891C,3993,232061,54.32,54.7,54.32,54.42,-0.28,23
2024-04-26,2891C,7306,422748,54.14,54.51,54.04,54.51,0.09,20
2024-04-29,2891C,2301,133830,54.51,54.51,54.51,54.51,0.0,18
2024-04-30,2891C,8055,467293,54.14,54.6,54.14,54.32,-0.19,33
2024-05-03,2891C,2995,173518,54.32,54.32,54.32,54.32,0.0,16
2024-05-06,2891C,3765,217737,54.14,54.32,54.14,54.32,0.0,25
2024-05-07,2891C,9592,557004,53.95,54.51,53.95,54.51,0.19,18
2024-05-08,2891C,7747,450444,54.42,54.6,54.04,54.6,0.09,22
2024-05-09,2891C,4470,260840,54.7,54.7,54.7,54.7,0.1,15
2024-05-10,2891C,2176,126510,54.23,54.7,54.23,54.7,0.0,8
2024-05-13,2891C,12293,715193,54.23,54.6,54.23,54.6,-0.1,32
2024-05-14,2891C,4349,252708,54.23,54.7,54.23,54.7,0.1,13
2024-05-15,2891C,19095,1110357,54.23,54.7,54.14,54.7,0.0,29
2024-05-16,2891C,6452,374998,54.23,54.7,54.23,54.7,0.0,35
2024-05-17,2891C,6651,388028,54.6,54.7,54.6,54.7,0.0,34
2024-05-23,2891C,5454,318379,54.7,54.79,54.6,54.79,0.09,21
2024-05-24,2891C,5447,318937,54.88,54.88,54.88,54.88,0.09,41
2024-05-27,2891C,6416,374480,54.32,55.07,54.32,54.98,0.1,30
2024-05-28,2891C,17976,1048606,54.88,55.07,54.42,54.7,-0.28,38
2024-05-29,2891C,2910,170379,54.79,54.88,54.79,54.88,0.18,16
2024-05-30,2891C,4181,244319,54.98,54.98,54.32,54.98,0.1,19
2024-05-31,2891C,6199,364341,54.98,55.07,54.98,55.07,0.09,8
2024-06-03,2891C,3151,184070,54.51,55.07,54.51,55.07,0.0,22
2024-06-07,2891C,6047,353642,54.42,55.07,54.42,55.07,0.0,12
2024-06-11,2891C,4514,264712,54.98,55.07,54.6,55.07,0.0,37
2024-06-12,2891C,3656,214560,54.88,55.07,54.88,55.07,0.0,33
2024-06-13,2891C,13298,777910,54.6,54.88,54.6,54.88,-0.19,22
2024-06-14,2891C,7202,423296,54.98,55.07,54.98,55.07,0.19,22
2024-06-17,2891C,3022,176693,54.6,55.07,54.6,55.07,0.0,8
2024-06-18,2891C,4459,261744,54.98,55.07,54.98,55.07,0.0,28
2024-06-19,2891C,9967,584685,54.98,55.07,54.7,55.07,0.0,34
2024-06-20,2891C,1604,93499,54.6,54.6,54.6,54.6,-0.47,32
2024-06-21,2891C,2924,171277,54.98,54.98,54.98,54.98,0.38,29
2024-06-24,2891C,6471,379764,54.98,55.07,54.98,55.07,0.09,15
2024-06-25,2891C,1385,81279,55.07,55.07,55.07,55.07,0.0,18
2024-06-26,2891C,3932,230657,54.98,55.07,54.98,55.07,0.0,72
2024-06-27,2891C,4070,237273,54.51,54.88,54.51,54.88,-0.19,18
2024-06-28,2891C,1145,67149,54.98,54.98,54.98,54.98,0.1,9
2024-07-01,2891C,2850,166837,54.88,54.98,54.88,54.98,0.0,36
2024-07-02,2891C,9971,582882,54.88,54.98,54.51,54.98,0.0,34
2024-07-03,2891C,6385,373673,54.88,54.98,54.51,54.98,0.0,17
2024-07-04,2891C,7495,438416,54.6,54.98,54.6,54.98,0.0,28
2024-07-05,2891C,6961,407031,54.6,54.98,54.6,54.98,0.0,29
2024-07-08,2891C,5637,330216,54.88,54.98,54.7,54.98,0.0,37
2024-07-09,2891C,16643,970944,54.6,54.79,54.51,54.79,-0.19,29
2024-07-10,2891C,5992,350391,54.88,54.88,54.51,54.88,0.09,42
2024-07-11,2891C,11932,696982,54.79,54.88,54.51,54.88,0.0,45
2024-07-12,2891C,6919,405116,54.6,54.98,54.6,54.98,0.1,18
2024-07-15,2891C,6549,373873,55.19,55.38,55.19,55.29,0.31,25
2024-07-16,2891C,6329,360969,55.29,55.29,55.19,55.29,0.0,19
2024-07-17,2891C,9604,547660,55.38,55.38,55.09,55.38,0.09,26
2024-07-18,2891C,6194,354694,55.48,55.58,55.19,55.58,0.2,13
2024-07-19,2891C,3086,176205,55.0,55.58,55.0,55.58,0.0,25
2024-07-22,2891C,20422,1170570,55.48,55.68,55.19,55.68,0.1,20
2024-07-23,2891C,4824,276747,55.58,55.68,55.58,55.68,0.0,12
2024-07-26,2891C,7101,404216,55.19,55.68,54.71,55.68,0.0,50
2024-07-29,2891C,6385,366681,55.58,55.68,55.58,55.68,0.0,18
2024-07-30,2891C,3142,179563,55.19,55.68,55.19,55.68,0.0,41
2024-07-31,2891C,6272,360610,55.68,55.68,55.68,55.68,0.0,10
2024-08-01,2891C,5383,309857,55.68,55.87,55.68,55.87,0.19,9
2024-08-02,2891C,13967,805441,55.19,55.87,55.19,55.87,0.0,19
2024-08-05,2891C,19894,1146175,55.77,55.87,55.19,55.87,0.0,60
2024-08-06,2891C,7234,416041,55.29,55.87,55.29,55.87,0.0,32
2024-08-07,2891C,2054,118504,55.87,55.87,55.87,55.87,0.0,6
2024-08-09,2891C,16914,969347,55.29,55.58,55.29,55.58,-0.29,33
2024-08-12,2891C,7570,434252,55.58,55.68,55.19,55.68,0.1,41
2024-08-13,2891C,2429,139664,55.68,55.77,55.68,55.77,0.09,25
2024-08-14,2891C,1380,79382,55.77,55.77,55.77,55.77,0.0,13
2024-08-15,2891C,9430,540316,55.38,55.77,55.38,55.77,0.0,24
2024-08-16,2891C,29690,1695419,55.29,55.77,55.19,55.77,0.0,45
2024-08-19,2891C,2297,131427,55.19,55.58,55.19,55.58,-0.19,8
2024-08-20,2891C,5258,300727,55.29,55.48,55.19,55.48,-0.1,16
2024-08-21,2891C,20672,1179550,55.19,55.58,55.09,55.48,0.0,134
2024-08-22,2891C,1579,90089,55.19,55.19,55.19,55.19,-0.29,16
2024-08-23,2891C,2598,147947,55.09,55.19,55.09,55.19,0.0,16
2024-08-26,2891C,5388,307266,55.48,55.48,54.9,55.38,0.19,60
2024-08-28,2891C,1087,62170,55.38,55.38,55.38,55.38,0.0,9
2024-08-29,2891C,2112,120294,55.0,55.29,55.0,55.29,-0.09,6
2024-08-30,2891C,1210,69388,55.58,55.58,55.58,55.58,0.29,10
2024-09-03,2891C,14263,818356,55.38,55.58,55.38,55.58,0.0,19
2024-09-04,2891C,18359,1051196,55.38,55.58,55.38,55.58,0.0,15
2024-09-06,2891C,3421,194879,54.71,55.38,54.71,55.38,-0.2,16
2024-09-10,2891C,3111,176725,54.9,55.29,54.9,55.29,-0.09,10
2024-09-11,2891C,11393,649284,55.09,55.38,54.8,54.8,-0.49,13
2024-09-12,2891C,1367,77793,55.19,55.19,55.19,55.19,0.39,14
2024-09-16,2891C,2764,156691,54.71,55.19,54.71,55.19,0.0,24
2024-09-19,2891C,3241,184063,55.19,55.19,54.71,55.09,-0.1,7
2024-09-20,2891C,1444,82249,55.19,55.19,55.19,55.19,0.1,5
2024-09-23,2891C,10516,596762,55.09,55.19,54.9,55.19,0.0,19
2024-09-26,2891C,49627,2809799,54.8,55.0,54.8,54.9,-0.29,35
2024-09-27,2891C,32487,1839789,54.9,54.9,54.8,54.9,0.0,21
2024-09-30,2891C,99041,5606116,54.8,54.9,54.8,54.9,0.0,21
2024-10-01,2891C,1178,67109,55.19,55.19,55.19,55.19,0.29,3
2024-10-04,2891C,4310,245242,55.58,55.58,54.8,55.19,0.0,14
2024-10-07,2891C,1691,96789,55.48,55.48,55.48,55.48,0.29,22
2024-10-08,2891C,66263,3752210,54.8,55.38,54.8,55.38,-0.1,60
2024-10-09,2891C,72038,4080263,54.8,55.19,54.8,55.19,-0.19,12
2024-10-11,2891C,59987,3392875,54.8,54.9,54.71,54.9,-0.29,60
2024-10-14,2891C,2515,142178,54.61,54.8,54.61,54.8,-0.1,16
2024-10-15,2891C,39451,2227565,54.61,54.8,54.61,54.8,0.0,28
2024-10-16,2891C,4411,247594,54.42,54.8,54.42,54.8,0.0,26
2024-10-17,2891C,20215,1139425,54.8,54.8,54.42,54.71,-0.09,20
2024-10-21,2891C,10910,615577,54.71,55.19,54.22,54.9,0.19,60
2024-10-22,2891C,36327,2040281,54.42,54.8,54.32,54.61,-0.29,49
2024-10-23,2891C,10644,598989,54.42,54.61,54.42,54.61,0.0,19
2024-10-28,2891C,23607,1323516,54.22,54.71,54.22,54.71,0.1,24
2024-10-29,2891C,30014,1681986,54.22,54.42,54.22,54.42,-0.29,10
2024-10-30,2891C,17739,993524,54.22,54.32,54.22,54.32,-0.1,18
2024-11-04,2891C,48787,2724347,54.13,54.32,53.84,54.32,0.0,34
2024-11-05,2891C,8753,490417,54.71,54.71,54.03,54.51,0.19,15
2024-11-06,2891C,45251,2529715,54.03,54.32,54.03,54.32,-0.19,38
2024-11-07,2891C,14559,814456,54.13,54.32,54.13,54.32,0.0,28
2024-11-08,2891C,55086,3084849,54.22,54.22,54.22,54.22,-0.1,67
2024-11-11,2891C,10865,607469,54.13,54.13,54.13,54.13,-0.09,22
2024-11-12,2891C,61412,3432159,54.13,54.13,54.03,54.03,-0.1,17
2024-11-13,2891C,68247,3809563,54.03,54.13,54.03,54.13,0.1,31
2024-11-14,2891C,96395,5381924,54.03,54.22,53.93,54.22,0.09,28
2024-11-15,2891C,93654,5226507,54.03,54.13,54.03,54.13,-0.09,48
2024-11-18,2891C,64275,3593193,54.13,54.22,54.13,54.22,0.09,45
2024-11-19,2891C,90138,5037210,55.09,55.09,54.03,54.22,0.0,18
2024-11-20,2891C,139484,7788239,54.13,54.13,54.03,54.03,-0.19,62
2024-11-21,2891C,57337,3200003,54.61,54.61,54.03,54.03,0.0,37
2024-11-22,2891C,33505,1874020,54.51,54.61,54.13,54.22,0.19,14
2024-11-25,2891C,59358,3320924,54.22,54.22,54.13,54.22,0.0,61
2024-11-26,2891C,64644,3614343,54.22,54.22,54.13,54.22,0.0,48
2024-11-27,2891C,95410,5340748,54.22,54.71,54.13,54.22,0.0,55
2024-11-28,2891C,2241,126298,54.61,54.61,54.61,54.61,0.39,11
2024-11-29,2891C,3451,194298,54.8,54.8,54.22,54.61,0.0,6
2024-12-02,2891C,2010,113360,54.61,54.61,54.61,54.61,0.0,4
2024-12-03,2891C,8005,450780,54.8,54.8,54.32,54.61,0.0,10
2024-12-04,2891C,1334,75402,54.8,54.8,54.8,54.8,0.19,8
2024-12-05,2891C,17084,962028,54.71,54.8,54.13,54.8,0.0,20
2024-12-06,2891C,5420,306285,54.71,54.8,54.71,54.8,0.0,12
2024-12-09,2891C,3217,181880,54.71,54.8,54.71,54.8,0.0,10
2024-12-10,2891C,3962,222920,54.51,54.8,54.51,54.8,0.0,31
2024-12-11,2891C,3202,180807,54.61,54.8,54.61,54.8,0.0,11
2024-12-12,2891C,108439,6116090,54.71,54.71,54.51,54.71,-0.09,70
2024-12-13,2891C,39622,2234570,54.61,54.61,54.51,54.61,-0.1,44
2024-12-16,2891C,27177,1531865,54.51,54.8,54.51,54.8,0.19,9
2024-12-17,2891C,7505,425718,54.8,55.09,54.8,55.09,0.29,17
2024-12-18,2891C,3006,170837,55.0,55.09,55.0,55.09,0.0,4
2024-12-19,2891C,2000,113700,55.0,55.09,55.0,55.09,0.0,2
2024-12-23,2891C,6205,351425,55.0,55.0,54.61,55.0,-0.09,10
2024-12-24,2891C,11511,651721,54.61,55.09,54.61,55.09,0.09,24
2024-12-26,2891C,2141,121781,55.09,55.09,55.09,55.09,0.0,10
2024-12-27,2891C,1004300,55944117,55.0,55.09,54.8,55.09,0.0,11
2024-12-30,2891C,22280,1269657,55.19,55.19,55.0,55.19,0.1,19
2024-12-31,2891C,18515,1058662,55.19,55.87,55.09,55.87,0.68,30
