date,stock_id,market_value
2015-01-07,1110,9352213031.0
2015-01-08,1110,9323612991.0
2015-01-09,1110,9380813071.0
2015-01-12,1110,9352213031.0
2015-01-13,1110,9323612991.0
2015-01-14,1110,9266412911.0
2015-01-15,1110,9323612991.0
2015-01-16,1110,9209212832.0
2015-01-19,1110,9152012752.0
2015-01-20,1110,9295012951.0
2015-01-21,1110,9323612991.0
2015-01-22,1110,9380813071.0
2015-01-23,1110,9409413111.0
2015-01-26,1110,9037612593.0
2015-01-27,1110,9209212832.0
2015-01-28,1110,9295012951.0
2015-01-29,1110,9323612991.0
2015-01-30,1110,9495213230.0
2015-02-02,1110,9438013151.0
2015-02-03,1110,9409413111.0
2015-02-04,1110,9495213230.0
2015-02-05,1110,9438013151.0
2015-02-06,1110,9266412911.0
2015-02-09,1110,9323612991.0
2015-02-10,1110,9523813270.0
2015-02-11,1110,9352213031.0
2015-02-12,1110,9409413111.0
2015-02-13,1110,9323612991.0
2015-02-24,1110,9581013350.0
2015-02-25,1110,9466613190.0
2015-02-26,1110,9523813270.0
2015-03-02,1110,9495213230.0
2015-03-03,1110,9495213230.0
2015-03-04,1110,9552413310.0
2015-03-05,1110,9552413310.0
2015-03-06,1110,9552413310.0
2015-03-09,1110,9552413310.0
2015-03-10,1110,9295012951.0
2015-03-11,1110,9809813669.0
2015-03-12,1110,9552413310.0
2015-03-13,1110,9409413111.0
2015-03-16,1110,9466613190.0
2015-03-17,1110,9438013151.0
2015-03-18,1110,9438013151.0
2015-03-19,1110,9438013151.0
2015-03-20,1110,9438013151.0
2015-03-23,1110,9438013151.0
2015-03-24,1110,9323612991.0
2015-03-25,1110,9409413111.0
2015-03-26,1110,9409413111.0
2015-03-27,1110,9666813469.0
2015-03-30,1110,9638213429.0
2015-03-31,1110,9552413310.0
2015-04-01,1110,9523813270.0
2015-04-02,1110,9552413310.0
2015-04-07,1110,9581013350.0
2015-04-08,1110,9409413111.0
2015-04-09,1110,9552413310.0
2015-04-10,1110,9523813270.0
2015-04-13,1110,9438013151.0
2015-04-14,1110,9495213230.0
2015-04-15,1110,9552413310.0
2015-04-16,1110,9323612991.0
2015-04-17,1110,9438013151.0
2015-04-20,1110,9581013350.0
2015-04-21,1110,9409413111.0
2015-04-22,1110,9409413111.0
2015-04-23,1110,9552413310.0
2015-04-24,1110,9724013549.0
2015-04-27,1110,9895613788.0
2015-04-28,1110,9895613788.0
2015-04-29,1110,9924213828.0
2015-04-30,1110,10038613987.0
2015-05-04,1110,10038613987.0
2015-05-05,1110,10038613987.0
2015-05-06,1110,10067214027.0
2015-05-07,1110,10067214027.0
2015-05-08,1110,10067214027.0
2015-05-11,1110,10124414107.0
2015-05-12,1110,10095814067.0
2015-05-13,1110,10038613987.0
2015-05-14,1110,10010013948.0
2015-05-15,1110,9895613788.0
2015-05-18,1110,10238814266.0
2015-05-19,1110,9952813868.0
2015-05-20,1110,9695413509.0
2015-05-21,1110,9495213230.0
2015-05-22,1110,9380813071.0
2015-05-25,1110,9352213031.0
2015-05-26,1110,9323612991.0
2015-05-27,1110,9180612792.0
2015-05-28,1110,9295012951.0
2015-05-29,1110,8751612194.0
2015-06-01,1110,8808812274.0
2015-06-02,1110,8723012154.0
2015-06-03,1110,8580011955.0
2015-06-04,1110,8465611796.0
2015-06-05,1110,9066212632.0
2015-06-08,1110,8923212433.0
2015-06-09,1110,8866012354.0
2015-06-10,1110,8694412114.0
2015-06-11,1110,8694412114.0
2015-06-12,1110,8665812075.0
2015-06-15,1110,8694412114.0
2015-06-16,1110,8608611995.0
2015-06-17,1110,8408411716.0
2015-06-18,1110,8179611397.0
2015-06-22,1110,8522811875.0
2015-06-23,1110,8322611596.0
2015-06-24,1110,8408411716.0
2015-06-25,1110,8580011955.0
2015-06-26,1110,8608611995.0
2015-06-29,1110,8637212035.0
2015-06-30,1110,8637212035.0
2015-07-01,1110,8608611995.0
2015-07-02,1110,8580011955.0
2015-07-03,1110,8379811676.0
2015-07-06,1110,8294011557.0
2015-07-07,1110,8437011756.0
2015-07-08,1110,8522811875.0
2015-07-09,1110,8551411915.0
2015-07-13,1110,8522811875.0
2015-07-14,1110,8294011557.0
2015-07-15,1110,8236811477.0
2015-07-16,1110,8208211437.0
2015-07-17,1110,8179611397.0
2015-07-20,1110,7979411118.0
2015-07-21,1110,8036611198.0
2015-07-22,1110,7950811078.0
2015-07-23,1110,8065211238.0
2015-07-24,1110,7807810879.0
2015-07-27,1110,7950811078.0
2015-07-28,1110,8093811278.0
2015-07-29,1110,8008011158.0
2015-07-30,1110,8008011158.0
2015-07-31,1110,8179611397.0
2015-08-03,1110,7779210839.0
2015-08-04,1110,8008011158.0
2015-08-05,1110,8065211238.0
2015-08-06,1110,7893610999.0
2015-08-07,1110,7950811078.0
2015-08-10,1110,7922211038.0
2015-08-11,1110,7693410720.0
2015-08-12,1110,7722010760.0
2015-08-13,1110,7664810680.0
2015-08-14,1110,7807810879.0
2015-08-17,1110,7750610799.0
2015-08-18,1110,7722010760.0
2015-08-19,1110,7836410919.0
2015-08-20,1110,7722010760.0
2015-08-21,1110,7664810680.0
2015-08-24,1110,7664810680.0
2015-08-25,1110,7407410321.0
2015-08-26,1110,7293010162.0
2015-08-27,1110,7264410122.0
2015-08-28,1110,7378810281.0
2015-08-31,1110,7436010361.0
2015-09-01,1110,7464610401.0
2015-09-02,1110,7693410720.0
2015-09-03,1110,7607610600.0
2015-09-04,1110,7607610600.0
2015-09-07,1110,7579010560.0
2015-09-08,1110,7693410720.0
2015-09-09,1110,7693410720.0
2015-09-10,1110,7807810879.0
2015-09-11,1110,7836410919.0
2015-09-14,1110,7836410919.0
2015-09-15,1110,7893610999.0
2015-09-16,1110,7807810879.0
2015-09-17,1110,8008011158.0
2015-09-18,1110,8122411317.0
2015-09-21,1110,8151011357.0
2015-09-22,1110,8208211437.0
2015-09-23,1110,8179611397.0
2015-09-24,1110,8294011557.0
2015-09-25,1110,8379811676.0
2015-09-30,1110,8637212035.0
2015-10-01,1110,8894612393.0
2015-10-02,1110,8980412513.0
2015-10-05,1110,8808812274.0
2015-10-06,1110,8751612194.0
2015-10-07,1110,8694412114.0
2015-10-08,1110,8322611596.0
2015-10-12,1110,8723012154.0
2015-10-13,1110,8723012154.0
2015-10-14,1110,8751612194.0
2015-10-15,1110,8751612194.0
2015-10-16,1110,8751612194.0
2015-10-19,1110,8923212433.0
2015-10-20,1110,8923212433.0
2015-10-21,1110,8808812274.0
2015-10-22,1110,8980412513.0
2015-10-23,1110,8866012354.0
2015-10-26,1110,8923212433.0
2015-10-27,1110,8780212234.0
2015-10-28,1110,8665812075.0
2015-10-29,1110,8751612194.0
2015-10-30,1110,8637212035.0
2015-11-02,1110,8808812274.0
2015-11-03,1110,8694412114.0
2015-11-04,1110,8808812274.0
2015-11-05,1110,8808812274.0
2015-11-06,1110,8808812274.0
2015-11-09,1110,8694412114.0
2015-11-10,1110,8723012154.0
2015-11-11,1110,8723012154.0
2015-11-12,1110,8580011955.0
2015-11-13,1110,8751612194.0
2015-11-16,1110,8694412114.0
2015-11-17,1110,8694412114.0
2015-11-18,1110,8580011955.0
2015-11-19,1110,8580011955.0
2015-11-20,1110,8694412114.0
2015-11-23,1110,8522811875.0
2015-11-24,1110,8437011756.0
2015-11-25,1110,8580011955.0
2015-11-26,1110,8580011955.0
2015-11-27,1110,8580011955.0
2015-11-30,1110,8551411915.0
2015-12-01,1110,8551411915.0
2015-12-02,1110,8522811875.0
2015-12-03,1110,8522811875.0
2015-12-04,1110,8465611796.0
2015-12-07,1110,8465611796.0
2015-12-08,1110,8437011756.0
2015-12-09,1110,8265411517.0
2015-12-10,1110,8151011357.0
2015-12-11,1110,8122411317.0
2015-12-14,1110,7922211038.0
2015-12-15,1110,8008011158.0
2015-12-16,1110,8036611198.0
2015-12-17,1110,7950811078.0
2015-12-18,1110,8008011158.0
2015-12-21,1110,8008011158.0
2015-12-22,1110,8122411317.0
2015-12-23,1110,8151011357.0
2015-12-24,1110,8894612393.0
2015-12-25,1110,8923212433.0
2015-12-28,1110,8923212433.0
2015-12-29,1110,8923212433.0
2015-12-30,1110,8923212433.0
2015-12-31,1110,9037612593.0
2016-01-04,1110,8694412114.0
2016-01-05,1110,8665812075.0
2016-01-06,1110,8837412314.0
2016-01-07,1110,8665812075.0
2016-01-08,1110,8465611796.0
2016-01-11,1110,8065211238.0
2016-01-12,1110,8122411317.0
2016-01-13,1110,8008011158.0
2016-01-14,1110,7893610999.0
2016-01-15,1110,8036611198.0
2016-01-18,1110,8065211238.0
2016-01-19,1110,8036611198.0
2016-01-20,1110,7836410919.0
2016-01-21,1110,7779210839.0
2016-01-22,1110,7893610999.0
2016-01-25,1110,7779210839.0
2016-01-26,1110,7893610999.0
2016-01-27,1110,7922211038.0
2016-01-28,1110,7922211038.0
2016-01-29,1110,7922211038.0
2016-02-01,1110,8151011357.0
2016-02-02,1110,8151011357.0
2016-02-15,1110,8236811477.0
2016-02-16,1110,8379811676.0
2016-02-17,1110,8351211636.0
2016-02-18,1110,8351211636.0
2016-02-19,1110,8379811676.0
2016-02-22,1110,8379811676.0
2016-02-23,1110,8408411716.0
2016-02-24,1110,8151011357.0
2016-02-25,1110,8236811477.0
2016-02-26,1110,8265411517.0
2016-03-01,1110,8322611596.0
2016-03-02,1110,8236811477.0
2016-03-03,1110,8322611596.0
2016-03-04,1110,8465611796.0
2016-03-07,1110,8408411716.0
2016-03-08,1110,8580011955.0
2016-03-09,1110,8580011955.0
2016-03-10,1110,8608611995.0
2016-03-11,1110,8808812274.0
2016-03-14,1110,8637212035.0
2016-03-15,1110,8580011955.0
2016-03-16,1110,8608611995.0
2016-03-17,1110,8580011955.0
2016-03-18,1110,8608611995.0
2016-03-21,1110,8866012354.0
2016-03-22,1110,8694412114.0
2016-03-23,1110,8637212035.0
2016-03-24,1110,8580011955.0
2016-03-25,1110,8637212035.0
2016-03-28,1110,8580011955.0
2016-03-29,1110,8580011955.0
2016-03-30,1110,8780212234.0
2016-03-31,1110,8665812075.0
2016-04-01,1110,8894612393.0
2016-04-06,1110,8694412114.0
2016-04-07,1110,8723012154.0
2016-04-08,1110,8408411716.0
2016-04-11,1110,8408411716.0
2016-04-12,1110,8437011756.0
2016-04-13,1110,9037612593.0
2016-04-14,1110,9066212632.0
2016-04-15,1110,8951812473.0
2016-04-18,1110,9152012752.0
2016-04-19,1110,9123412712.0
2016-04-20,1110,9037612593.0
2016-04-21,1110,8980412513.0
2016-04-22,1110,9094812672.0
2016-04-25,1110,9066212632.0
2016-04-26,1110,8951812473.0
2016-04-27,1110,8951812473.0
2016-04-28,1110,8894612393.0
2016-04-29,1110,8923212433.0
2016-05-03,1110,8694412114.0
2016-05-04,1110,8551411915.0
2016-05-05,1110,8637212035.0
2016-05-06,1110,8608611995.0
2016-05-09,1110,8351211636.0
2016-05-10,1110,8236811477.0
2016-05-11,1110,8265411517.0
2016-05-12,1110,8265411517.0
2016-05-13,1110,8265411517.0
2016-05-16,1110,8265411517.0
2016-05-17,1110,8322611596.0
2016-05-18,1110,8265411517.0
2016-05-19,1110,8208211437.0
2016-05-20,1110,8294011557.0
2016-05-23,1110,8437011756.0
2016-05-24,1110,8408411716.0
2016-05-25,1110,8522811875.0
2016-05-26,1110,8951812473.0
2016-05-27,1110,8980412513.0
2016-05-30,1110,8866012354.0
2016-05-31,1110,8923212433.0
2016-06-01,1110,8923212433.0
2016-06-02,1110,8923212433.0
2016-06-03,1110,8951812473.0
2016-06-06,1110,8866012354.0
2016-06-07,1110,8837412314.0
2016-06-08,1110,8723012154.0
2016-06-13,1110,8580011955.0
2016-06-14,1110,8780212234.0
2016-06-15,1110,8694412114.0
2016-06-16,1110,8580011955.0
2016-06-17,1110,8637212035.0
2016-06-20,1110,8637212035.0
2016-06-21,1110,8637212035.0
2016-06-22,1110,8637212035.0
2016-06-23,1110,8580011955.0
2016-06-24,1110,8551411915.0
2016-06-27,1110,8751612194.0
2016-06-28,1110,8751612194.0
2016-06-29,1110,8723012154.0
2016-06-30,1110,8694412114.0
2016-07-01,1110,8665812075.0
2016-07-04,1110,8665812075.0
2016-07-05,1110,8694412114.0
2016-07-06,1110,8665812075.0
2016-07-07,1110,8665812075.0
2016-07-11,1110,8780212234.0
2016-07-12,1110,8808812274.0
2016-07-13,1110,8723012154.0
2016-07-14,1110,8751612194.0
2016-07-15,1110,8751612194.0
2016-07-18,1110,8808812274.0
2016-07-19,1110,8866012354.0
2016-07-20,1110,8837412314.0
2016-07-21,1110,8694412114.0
2016-07-22,1110,8837412314.0
2016-07-25,1110,8837412314.0
2016-07-26,1110,8837412314.0
2016-07-27,1110,8694412114.0
2016-07-28,1110,8723012154.0
2016-07-29,1110,8751612194.0
2016-08-01,1110,8837412314.0
2016-08-02,1110,8866012354.0
2016-08-03,1110,8780212234.0
2016-08-04,1110,8837412314.0
2016-08-05,1110,8837412314.0
2016-08-08,1110,8751612194.0
2016-08-09,1110,8780212234.0
2016-08-10,1110,8866012354.0
2016-08-11,1110,8837412314.0
2016-08-12,1110,8837412314.0
2016-08-15,1110,8837412314.0
2016-08-16,1110,8808812274.0
2016-08-17,1110,9123412712.0
2016-08-18,1110,8980412513.0
2016-08-19,1110,8923212433.0
2016-08-22,1110,8723012154.0
2016-08-23,1110,8808812274.0
2016-08-24,1110,8808812274.0
2016-08-25,1110,8837412314.0
2016-08-26,1110,8808812274.0
2016-08-29,1110,8694412114.0
2016-08-30,1110,8808812274.0
2016-08-31,1110,8780212234.0
2016-09-01,1110,8808812274.0
2016-09-02,1110,8808812274.0
2016-09-05,1110,8837412314.0
2016-09-06,1110,8780212234.0
2016-09-07,1110,8808812274.0
2016-09-08,1110,8808812274.0
2016-09-09,1110,8837412314.0
2016-09-12,1110,8808812274.0
2016-09-13,1110,0.0
2016-09-14,1110,8723012154.0
2016-09-19,1110,8837412314.0
2016-09-20,1110,8837412314.0
2016-09-21,1110,8894612393.0
2016-09-22,1110,8894612393.0
2016-09-23,1110,8866012354.0
2016-09-26,1110,8780212234.0
2016-09-29,1110,8780212234.0
2016-09-30,1110,8866012354.0
2016-10-03,1110,8751612194.0
2016-10-04,1110,8808812274.0
2016-10-05,1110,8665812075.0
2016-10-06,1110,8608611995.0
2016-10-07,1110,8694412114.0
2016-10-11,1110,8522811875.0
2016-10-12,1110,8522811875.0
2016-10-13,1110,8694412114.0
2016-10-14,1110,8694412114.0
2016-10-17,1110,8723012154.0
2016-10-18,1110,8665812075.0
2016-10-19,1110,8665812075.0
2016-10-20,1110,8665812075.0
2016-10-21,1110,8608611995.0
2016-10-24,1110,8637212035.0
2016-10-25,1110,8780212234.0
2016-10-26,1110,8694412114.0
2016-10-27,1110,8665812075.0
2016-10-28,1110,0.0
2016-10-31,1110,8637212035.0
2016-11-01,1110,8580011955.0
2016-11-02,1110,8580011955.0
2016-11-03,1110,8580011955.0
2016-11-04,1110,8608611995.0
2016-11-07,1110,8665812075.0
2016-11-08,1110,8637212035.0
2016-11-09,1110,8551411915.0
2016-11-10,1110,8608611995.0
2016-11-11,1110,8694412114.0
2016-11-14,1110,8694412114.0
2016-11-15,1110,8580011955.0
2016-11-16,1110,8580011955.0
2016-11-17,1110,8551411915.0
2016-11-18,1110,8608611995.0
2016-11-21,1110,8694412114.0
2016-11-22,1110,8608611995.0
2016-11-23,1110,8665812075.0
2016-11-24,1110,8637212035.0
2016-11-25,1110,8608611995.0
2016-11-28,1110,8665812075.0
2016-11-29,1110,8637212035.0
2016-11-30,1110,8637212035.0
2016-12-01,1110,8608611995.0
2016-12-02,1110,8608611995.0
2016-12-05,1110,8637212035.0
2016-12-06,1110,8608611995.0
2016-12-07,1110,8580011955.0
2016-12-08,1110,8665812075.0
2016-12-09,1110,8780212234.0
2016-12-12,1110,8808812274.0
2016-12-13,1110,8808812274.0
2016-12-14,1110,8808812274.0
2016-12-15,1110,8866012354.0
2016-12-16,1110,8894612393.0
2016-12-19,1110,8866012354.0
2016-12-20,1110,8894612393.0
2016-12-21,1110,8894612393.0
2016-12-22,1110,8866012354.0
2016-12-23,1110,8866012354.0
2016-12-26,1110,8894612393.0
2016-12-27,1110,8866012354.0
2016-12-28,1110,8951812473.0
2016-12-29,1110,9037612593.0
2016-12-30,1110,9152012752.0
2017-01-03,1110,9009012553.0
2017-01-04,1110,8951812473.0
2017-01-05,1110,8951812473.0
2017-01-06,1110,8923212433.0
2017-01-09,1110,8866012354.0
2017-01-10,1110,8866012354.0
2017-01-11,1110,8780212234.0
2017-01-12,1110,8808812274.0
2017-01-13,1110,8894612393.0
2017-01-16,1110,0.0
2017-01-17,1110,8866012354.0
2017-01-18,1110,9009012553.0
2017-01-19,1110,8951812473.0
2017-01-20,1110,8923212433.0
2017-01-23,1110,8866012354.0
2017-01-24,1110,9094812672.0
2017-02-02,1110,9066212632.0
2017-02-03,1110,8894612393.0
2017-02-06,1110,8980412513.0
2017-02-07,1110,8951812473.0
2017-02-08,1110,8837412314.0
2017-02-09,1110,8894612393.0
2017-02-10,1110,8951812473.0
2017-02-13,1110,8837412314.0
2017-02-14,1110,8894612393.0
2017-02-15,1110,8951812473.0
2017-02-16,1110,8980412513.0
2017-02-17,1110,8980412513.0
2017-02-20,1110,8980412513.0
2017-02-21,1110,8980412513.0
2017-02-22,1110,8951812473.0
2017-02-23,1110,8980412513.0
2017-02-24,1110,9123412712.0
2017-03-01,1110,9066212632.0
2017-03-02,1110,9094812672.0
2017-03-03,1110,9037612593.0
2017-03-06,1110,8951812473.0
2017-03-07,1110,8951812473.0
2017-03-08,1110,9380813071.0
2017-03-09,1110,9409413111.0
2017-03-10,1110,9323612991.0
2017-03-13,1110,9323612991.0
2017-03-14,1110,9323612991.0
2017-03-15,1110,9266412911.0
2017-03-16,1110,9266412911.0
2017-03-17,1110,9323612991.0
2017-03-20,1110,9380813071.0
2017-03-21,1110,9266412911.0
2017-03-22,1110,9323612991.0
2017-03-23,1110,9295012951.0
2017-03-24,1110,9323612991.0
2017-03-27,1110,9323612991.0
2017-03-28,1110,9323612991.0
2017-03-29,1110,9323612991.0
2017-03-30,1110,9409413111.0
2017-03-31,1110,9352213031.0
2017-04-05,1110,9409413111.0
2017-04-06,1110,9409413111.0
2017-04-07,1110,9409413111.0
2017-04-10,1110,9323612991.0
2017-04-11,1110,9409413111.0
2017-04-12,1110,9466613190.0
2017-04-13,1110,9523813270.0
2017-04-14,1110,9495213230.0
2017-04-17,1110,9380813071.0
2017-04-18,1110,9409413111.0
2017-04-19,1110,9380813071.0
2017-04-20,1110,9323612991.0
2017-04-21,1110,9295012951.0
2017-04-24,1110,9295012951.0
2017-04-25,1110,9266412911.0
2017-04-26,1110,9352213031.0
2017-04-27,1110,9266412911.0
2017-04-28,1110,9266412911.0
2017-05-02,1110,9266412911.0
2017-05-03,1110,9266412911.0
2017-05-04,1110,9180612792.0
2017-05-05,1110,9152012752.0
2017-05-08,1110,9237812872.0
2017-05-09,1110,9209212832.0
2017-05-10,1110,9152012752.0
2017-05-11,1110,9152012752.0
2017-05-12,1110,9152012752.0
2017-05-15,1110,9152012752.0
2017-05-16,1110,9152012752.0
2017-05-17,1110,9180612792.0
2017-05-18,1110,9152012752.0
2017-05-19,1110,9152012752.0
2017-05-22,1110,9152012752.0
2017-05-23,1110,9066212632.0
2017-05-24,1110,9066212632.0
2017-05-25,1110,9123412712.0
2017-05-26,1110,9152012752.0
2017-06-01,1110,9066212632.0
2017-06-02,1110,9009012553.0
2017-06-05,1110,9009012553.0
2017-06-06,1110,8951812473.0
2017-06-07,1110,8980412513.0
2017-06-08,1110,8980412513.0
2017-06-09,1110,8894612393.0
2017-06-12,1110,8866012354.0
2017-06-13,1110,8837412314.0
2017-06-14,1110,8780212234.0
2017-06-15,1110,8808812274.0
2017-06-16,1110,0.0
2017-06-19,1110,8694412114.0
2017-06-20,1110,8780212234.0
2017-06-21,1110,8866012354.0
2017-06-22,1110,8837412314.0
2017-06-23,1110,8808812274.0
2017-06-26,1110,8894612393.0
2017-06-27,1110,8894612393.0
2017-06-28,1110,8837412314.0
2017-06-29,1110,8808812274.0
2017-06-30,1110,8808812274.0
2017-07-03,1110,8665812075.0
2017-07-04,1110,8665812075.0
2017-07-05,1110,8694412114.0
2017-07-06,1110,8694412114.0
2017-07-07,1110,8723012154.0
2017-07-10,1110,0.0
2017-07-11,1110,8780212234.0
2017-07-12,1110,8694412114.0
2017-07-13,1110,8694412114.0
2017-07-14,1110,8723012154.0
2017-07-17,1110,8723012154.0
2017-07-18,1110,8694412114.0
2017-07-19,1110,8694412114.0
2017-07-20,1110,8723012154.0
2017-07-21,1110,8694412114.0
2017-07-24,1110,8694412114.0
2017-07-25,1110,8608611995.0
2017-07-26,1110,8665812075.0
2017-07-27,1110,8608611995.0
2017-07-28,1110,8665812075.0
2017-07-31,1110,8723012154.0
2017-08-01,1110,8694412114.0
2017-08-02,1110,8694412114.0
2017-08-03,1110,8665812075.0
2017-08-04,1110,8665812075.0
2017-08-07,1110,8494211835.0
2017-08-08,1110,8637212035.0
2017-08-09,1110,8637212035.0
2017-08-10,1110,8637212035.0
2017-08-11,1110,8608611995.0
2017-08-14,1110,8665812075.0
2017-08-15,1110,8665812075.0
2017-08-16,1110,8780212234.0
2017-08-17,1110,8723012154.0
2017-08-18,1110,8494211835.0
2017-08-21,1110,8580011955.0
2017-08-22,1110,8608611995.0
2017-08-23,1110,8580011955.0
2017-08-24,1110,8608611995.0
2017-08-25,1110,8608611995.0
2017-08-28,1110,0.0
2017-08-29,1110,8608611995.0
2017-08-30,1110,8608611995.0
2017-08-31,1110,8608611995.0
2017-09-01,1110,8580011955.0
2017-09-04,1110,8551411915.0
2017-09-05,1110,8665812075.0
2017-09-06,1110,8522811875.0
2017-09-07,1110,8580011955.0
2017-09-08,1110,8608611995.0
2017-09-11,1110,8637212035.0
2017-09-12,1110,8608611995.0
2017-09-13,1110,8608611995.0
2017-09-14,1110,8608611995.0
2017-09-15,1110,8522811875.0
2017-09-18,1110,8608611995.0
2017-09-19,1110,8608611995.0
2017-09-20,1110,8551411915.0
2017-09-21,1110,8580011955.0
2017-09-22,1110,8580011955.0
2017-09-25,1110,8637212035.0
2017-09-26,1110,8580011955.0
2017-09-27,1110,8580011955.0
2017-09-28,1110,8551411915.0
2017-09-29,1110,8580011955.0
2017-10-02,1110,8580011955.0
2017-10-03,1110,8494211835.0
2017-10-05,1110,8494211835.0
2017-10-06,1110,8551411915.0
2017-10-11,1110,8580011955.0
2017-10-12,1110,8580011955.0
2017-10-13,1110,8580011955.0
2017-10-16,1110,8522811875.0
2017-10-17,1110,8551411915.0
2017-10-18,1110,8580011955.0
2017-10-19,1110,8580011955.0
2017-10-20,1110,0.0
2017-10-23,1110,8551411915.0
2017-10-24,1110,8522811875.0
2017-10-25,1110,8408411716.0
2017-10-26,1110,8408411716.0
2017-10-27,1110,8379811676.0
2017-10-30,1110,8379811676.0
2017-10-31,1110,8351211636.0
2017-11-01,1110,8294011557.0
2017-11-02,1110,8179611397.0
2017-11-03,1110,8179611397.0
2017-11-06,1110,8151011357.0
2017-11-07,1110,8036611198.0
2017-11-08,1110,8008011158.0
2017-11-09,1110,8008011158.0
2017-11-10,1110,8151011357.0
2017-11-13,1110,8093811278.0
2017-11-14,1110,8065211238.0
2017-11-15,1110,8065211238.0
2017-11-16,1110,8093811278.0
2017-11-17,1110,8065211238.0
2017-11-20,1110,8036611198.0
2017-11-21,1110,8036611198.0
2017-11-22,1110,8065211238.0
2017-11-23,1110,8093811278.0
2017-11-24,1110,8093811278.0
2017-11-27,1110,8093811278.0
2017-11-28,1110,8065211238.0
2017-11-29,1110,8036611198.0
2017-11-30,1110,8036611198.0
2017-12-01,1110,8065211238.0
2017-12-04,1110,8036611198.0
2017-12-05,1110,8065211238.0
2017-12-06,1110,8036611198.0
2017-12-07,1110,8036611198.0
2017-12-08,1110,8036611198.0
2017-12-11,1110,8036611198.0
2017-12-12,1110,8036611198.0
2017-12-13,1110,7979411118.0
2017-12-14,1110,7979411118.0
2017-12-15,1110,7979411118.0
2017-12-18,1110,8008011158.0
2017-12-19,1110,7979411118.0
2017-12-20,1110,8008011158.0
2017-12-21,1110,8008011158.0
2017-12-22,1110,7950811078.0
2017-12-25,1110,8008011158.0
2017-12-26,1110,7950811078.0
2017-12-27,1110,8122411317.0
2017-12-28,1110,8265411517.0
2017-12-29,1110,8437011756.0
2018-01-02,1110,8379811676.0
2018-01-03,1110,8322611596.0
2018-01-04,1110,8294011557.0
2018-01-05,1110,8236811477.0
2018-01-08,1110,8208211437.0
2018-01-09,1110,8151011357.0
2018-01-10,1110,8065211238.0
2018-01-11,1110,8065211238.0
2018-01-12,1110,8122411317.0
2018-01-15,1110,8122411317.0
2018-01-16,1110,8151011357.0
2018-01-17,1110,8093811278.0
2018-01-18,1110,8122411317.0
2018-01-19,1110,8065211238.0
2018-01-22,1110,8036611198.0
2018-01-23,1110,8036611198.0
2018-01-24,1110,8122411317.0
2018-01-25,1110,8093811278.0
2018-01-26,1110,8151011357.0
2018-01-29,1110,8151011357.0
2018-01-30,1110,8036611198.0
2018-01-31,1110,8008011158.0
2018-02-01,1110,8036611198.0
2018-02-02,1110,8036611198.0
2018-02-05,1110,8036611198.0
2018-02-06,1110,8008011158.0
2018-02-07,1110,8008011158.0
2018-02-08,1110,8008011158.0
2018-02-09,1110,7950811078.0
2018-02-12,1110,8008011158.0
2018-02-21,1110,8008011158.0
2018-02-22,1110,7979411118.0
2018-02-23,1110,7979411118.0
2018-02-26,1110,8008011158.0
2018-02-27,1110,8008011158.0
2018-03-01,1110,7979411118.0
2018-03-02,1110,7979411118.0
2018-03-05,1110,8008011158.0
2018-03-06,1110,8008011158.0
2018-03-07,1110,7922211038.0
2018-03-08,1110,7979411118.0
2018-03-09,1110,7979411118.0
2018-03-12,1110,7922211038.0
2018-03-13,1110,8008011158.0
2018-03-14,1110,7979411118.0
2018-03-15,1110,7979411118.0
2018-03-16,1110,7950811078.0
2018-03-19,1110,7979411118.0
2018-03-20,1110,8008011158.0
2018-03-21,1110,7979411118.0
2018-03-22,1110,8008011158.0
2018-03-23,1110,7979411118.0
2018-03-26,1110,7950811078.0
2018-03-27,1110,8008011158.0
2018-03-28,1110,8008011158.0
2018-03-29,1110,8008011158.0
2018-03-30,1110,7950811078.0
2018-04-02,1110,7979411118.0
2018-04-03,1110,7950811078.0
2018-04-09,1110,7979411118.0
2018-04-10,1110,7979411118.0
2018-04-11,1110,7950811078.0
2018-04-12,1110,8008011158.0
2018-04-13,1110,8008011158.0
2018-04-16,1110,7950811078.0
2018-04-17,1110,7950811078.0
2018-04-18,1110,8008011158.0
2018-04-19,1110,7950811078.0
2018-04-20,1110,7979411118.0
2018-04-23,1110,7979411118.0
2018-04-24,1110,7979411118.0
2018-04-25,1110,7950811078.0
2018-04-26,1110,7979411118.0
2018-04-27,1110,7979411118.0
2018-04-30,1110,7979411118.0
2018-05-02,1110,7979411118.0
2018-05-03,1110,7979411118.0
2018-05-04,1110,7979411118.0
2018-05-07,1110,7950811078.0
2018-05-08,1110,7979411118.0
2018-05-09,1110,7979411118.0
2018-05-10,1110,7979411118.0
2018-05-11,1110,7979411118.0
2018-05-14,1110,7950811078.0
2018-05-15,1110,7979411118.0
2018-05-16,1110,7979411118.0
2018-05-17,1110,7950811078.0
2018-05-18,1110,7922211038.0
2018-05-21,1110,7922211038.0
2018-05-22,1110,7865010959.0
2018-05-23,1110,7893610999.0
2018-05-24,1110,7979411118.0
2018-05-25,1110,7893610999.0
2018-05-28,1110,7950811078.0
2018-05-29,1110,7922211038.0
2018-05-30,1110,7922211038.0
2018-05-31,1110,7922211038.0
2018-06-01,1110,7836410919.0
2018-06-04,1110,8008011158.0
2018-06-05,1110,7950811078.0
